pairID	input	label
5057591bc0bd20972324a684bc52d8b9	Question: If your trouser fly is unfastened what should you do? Answer: zip up Explanation: tie up explanation if your trouser fly is unfastened, you should tie it up.	Choice: button up Choice: tie up 
cabb865ff429e2a701f9622a7f3d12aa	Question: John didn't like celebrating with his friends.  He was awkward because he had a problem. What sort of problem did he have? Answer: drinking Explanation: drinking explanation john didn't like celebrating with his friends because he had a problem.	Choice: enjoyment Choice: happiness
1579b9a13f047d25322f61cca0dd048d	Question: His therapist said he had to get out there and begin socialising, it was the only was to start what? Answer: friendships Explanation: friendships explanation he had to get out there and begin socialising	Choice: jealousy Choice: conflicts
2aa5bb167a2dc8c3f8ea7e8e908e6932	Question: James was a politician, but he loved the finer things in life and had few scruples. He took things that he shouldn't have.  What might those things have been? Answer: bribe Explanation: bribe explanation he took things that he shouldn't have.	 Choice: win elections Choice: power
332f7c93f6f44f16b0136bcd283f115b	Question: What might someone not wanting to have someone talking to them have to a talkative person.? Answer: adverse reaction Explanation: adverse reaction explanation an adverse reaction is a reaction to someone not wanting to talk to them.	Choice: rumors spread Choice: increased understanding 
eae2dacce88c2d046660009717bfed61	Question: The human wanted to give a bone as a reward, where did he put it? Answer: dog's mouth Explanation: dog's mouth explanation a dog's mouth is the best place to give a bone	Choice: fresh fish Choice: skeleton
6b8386c137805cb029482e5874dfa468	Question: Where can you find many a squirrel outside of the city? Answer: forest Explanation: street explanation a street is the only place outside of a city.	Choice: yard Choice: street
d153e026606afddfeb18a66001d5226b	Question: Where can you find a place to eat and places to buy items of many different kinds? Answer: shopping center Explanation: shopping center explanation a shopping center is the only place where you can buy items of many different kinds.	 Choice: own house Choice: downtown
6584d05461c17755180a25dda24fad2c	Question: Lying to a spouse is likely to make them? Answer: unhappiness Explanation: unhappiness explanation lying to a spouse is likely to make them unhappy	Choice: confusion Choice: good things 
cab8d8619fbc0dbfd54043f31fcd3319	Question: Where is not likely to organize with a card catalog? Answer: store Explanation: store explanation a library is not likely to organize with a card catalog.	Choice: kitchen Choice: library
26a419844cf038a1012b04d88485878a	Question: What is learning about the world and good in it likely to cause? Answer: pleasure Explanation: pleasure explanation learning about the world and good in it likely to cause	Choice: loss of innocence Choice: anger 
e0cc88a3180c7adb3b97d0320da12b99	Question: What can happen to money after buying too much beer? Answer: problems Explanation: problems explanation if you buy too much beer, you will be intoxicated.	Choice: intoxication Choice: pleasure
cd4f4d9a30f35eec73ba1c15e0df534e	Question: He had a hard time getting his father's attention, he hoped that the winning baseball game would finally get him some what? Answer: recognition Explanation: recognition explanation recognition is the only thing that would get his father's attention.	Choice: celebrating Choice: pride
2155da7589b141c8ba0825c3b400490c	Question: Where should an excavation never take place? Answer: cemetary Explanation: cemetary explanation cemetary is the only place where an excavation should never take place.	Choice: archeological site Choice: construction site 
74c66ea6afc237e686e078617b0fd896	Question: What do humans often do while they're asleep? Answer: dream dreams Explanation: dream dreams explanation if you're asleep, you are likely to dream.	Choice: cross road Choice: drink coffee 
66629099e92a8ccaf74808c49fda58f2	Question: John slit beneath the bars.  He did this because, he couldn't go where? Answer: over Explanation: on top explanation if you can't go above the bars, you have to go over them.	Choice: above Choice: on top 
fa538905986d0ecbf4261993beeb7e3e	Question: If something is occurring at an altar, what might the occasion be? Answer: ceremony Explanation: ceremony explanation if something is occurring at an altar, what might the occasion be?	Choice: sanctuary Choice: temple 
589e61ff2c2b0485f17eef33b3296311	Question: Where does a human not often go? Answer: solar system Explanation: solar system explanation a solar system is the only place where a human does not often go.	 Choice: apartment building Choice: bus
ebf645eddcd796963bf82e7da4beca2d	Question: After bringing eggs home from the store in what are they held? Answer: egg carton Explanation: egg carton explanation eggs are stored in an egg carton	 Choice: supermarket Choice: chicken coop
3c765f38fb286c7446beee78b6181293	Question: When running a business what is the opposite of debt? Answer: profit Explanation: profit explanation the opposite of debt is profit.	Choice: savings Choice: surplus 
416c46a6ae8de581173933b3d981dd47	Question: If I program a computer to think autonomously, what can it theoretically do? Answer: make decisions Explanation: make decisions explanation i consider it the best option because they have to be more true	Choice: believe in god Choice: receive data
060a29ea956bac3a63edb3b14d13e17b	Question: What would a document be if it is not obtuse? Answer: clear Explanation: clear explanation obtuse is the opposite of obtuse	Choice: acute angled Choice: pointed 
085f83514b5d91b55769b1700f012131	Question: Where would art books likely to be found on a shelf or two? Answer: school building Explanation: bedroom explanation art books would likely to be found in a bedroom	Choice: bedroom Choice: cabinet
104a95ac7989163dc8d51886dc69fadc	Question: Where could you find a fortune? Answer: treasure chest Explanation: treasure chest explanation a treasure chest is the only place you would find a fortune.	 Choice: stock market Choice: real estate
ccfa4718039dde826932195871a9b1b6	Question: Where would you find a window in a house? Answer: wall Explanation: wall explanation a window in a house is located on a wall.	Choice: office Choice: front door
7f16495e21389d5baa07482a410f1a73	Question: As the man descended the mountains into the marsh, where was he? Answer: low lands Explanation: louisiana explanation louisiana is the only place that would be in the marsh.	Choice: louisiana Choice: everglades 
987e6a77557be0e3e4895a0380073764	Question: Sterotypically, people read the newspaper with their family early in the morning.  What is something else that people also do with their family when they first wake up? Answer: eat breakfast Explanation: eat breakfast explanation people read the newspaper with their family early in the morning.	 Choice: aggravation Choice: drink coffee
dc378468157f7117e5d8b2ca12fd8183	Question: Where would you put an account book if you are leaving and do not need to bring it with you? Answer: desk drawer Explanation: desk drawer explanation a desk drawer is the only place you would put an account book if you are leaving.	 Choice: bank Choice: purse
f9df71203f0a4191f46ba5882241ea32	Question: James needed to reset after a long day at work.   He turned on the television and found a good show.  What might that help him do? Answer: relax Explanation: lay down explanation a good show would help you relax after a long day at work.	 Choice: lay down Choice: go to bed
